Generated by http://statistics.gov.scot,2024-03-03T15:29:57+00:00
http://statistics.gov.scot/data/residential-properties-sales-and-price,House Prices - Residential Properties Sales and Price
measure type,Median
Sales,Price - Median
Measure (cell values): ,Median(Pounds (GBP))

,,http://reference.data.gov.uk/id/year/2004,http://reference.data.gov.uk/id/year/2005,http://reference.data.gov.uk/id/year/2006,http://reference.data.gov.uk/id/year/2007,http://reference.data.gov.uk/id/year/2008,http://reference.data.gov.uk/id/year/2009,http://reference.data.gov.uk/id/year/2010,http://reference.data.gov.uk/id/year/2011,http://reference.data.gov.uk/id/year/2012,http://reference.data.gov.uk/id/year/2013,http://reference.data.gov.uk/id/year/2014,http://reference.data.gov.uk/id/year/2015,http://reference.data.gov.uk/id/year/2016,http://reference.data.gov.uk/id/year/2017,http://reference.data.gov.uk/id/year/2018,http://reference.data.gov.uk/id/year/2019,http://reference.data.gov.uk/id/year/2020,http://reference.data.gov.uk/id/year/2021,http://reference.data.gov.uk/id/year/2022
http://statistics.gov.scot/id/statistical-geography/S01011180,Springside and Rural - 03,21263.5,24960,31250,60000,0,0,60000,0,48750,65000,55000,0,97000,81250,46000,70250,57500,68000,105500
http://statistics.gov.scot/id/statistical-geography/S01011181,Springside and Rural - 04,150650,187500,155000,260000,120240,0,0,0,0,0,181750,211000,225000,257500,240000,250997.5,218750,268000,295000
http://statistics.gov.scot/id/statistical-geography/S01011182,Springside and Rural - 05,165000,183500,160000,227500,180000,0,184500,0,155300,120000,200245,211995,165000,150000,205000,200000,225000,239995,248995
http://statistics.gov.scot/id/statistical-geography/S01012333,Sprouston and Area,105527,135250,180000,158000,200000,102900,160000,185000,0,143750,215000,145000,143750,175250,176000,158750,320000,265000,318500
http://statistics.gov.scot/id/statistical-geography/S01009721,St  Andrews Town Centre,245000,190000,278500,293500,349788.5,250000,216500,297500,285000,250000,271364.5,310000,334000,330000,371300,328665,575000,437500,450000
http://statistics.gov.scot/id/statistical-geography/S01012310,St Abbs and Eyemouth Landward,135000,137150,180000,207000,195000,175000,240000,182500,143750,210000,204500,165000,122500,180000,238500,150000,225000,294125,328000
http://statistics.gov.scot/id/statistical-geography/S01009723,St Andrews Abbey,224500,211044.5,241500,243750,250000,265000,316250,222500,399175,330000,280000,308942,358000,312500,386775.5,310000,430000,425000,505000
http://statistics.gov.scot/id/statistical-geography/S01012347,St Boswells - East,110025,153000,149950,178500,150000,147500,160750,172000,132500,121500,176502,126500,178025,170000,200500,190000,159000,143250,270000
http://statistics.gov.scot/id/statistical-geography/S01012348,St Boswells - West,152929.5,139975,190000,220750,169000,174500,167100,213000,109500,165000,186250,242500,170000,145000,175000,252500,165500,276750,157500
http://statistics.gov.scot/id/statistical-geography/S01009455,St Colme and Aberdour West,190627.5,215000,233250,189646.375,205000,150000,295000,211995,211995,209995,161995,213495,249500,190290,219785,238406,252250,320191,286500
http://statistics.gov.scot/id/statistical-geography/S01009742,St Fort and Pickletillem,300000,280000,360000,345000,415000,0,0,221161,322000,262500,282500,0,0,225000,450000,420000,418000,550000,572495
http://statistics.gov.scot/id/statistical-geography/S01012916,St Leonards North - 01,59125,66000,80000,94025,98000,75500,65000,90000,85000,82550,100000,70000,86000,101000,88500,130000,0,90000,82000
http://statistics.gov.scot/id/statistical-geography/S01012917,St Leonards North - 02,122500,125736.5,139995,160034.5,0,107500,206000,138125,107500,118500,124995,130000,146062.5,148000,159000,163000,165750,200000,190000
http://statistics.gov.scot/id/statistical-geography/S01012918,St Leonards North - 03,58000,55500,78000,78000,88000,91250,68000,85000,52500,77125,50000,58750,73025,66000,55500,88000,0,84000,85000
http://statistics.gov.scot/id/statistical-geography/S01012919,St Leonards North - 04,70500,70000,80000,94000,119000,0,0,81500,86625,75000,68500,90000,86500,96750,105500,91505.5,114250,158000,95000
http://statistics.gov.scot/id/statistical-geography/S01012920,St Leonards North - 05,87500,140000,155000,118600,120000,165000,184500,105000,206000,145000,94000,166500,108250,195500,118500,172100,117000,138278,112000
http://statistics.gov.scot/id/statistical-geography/S01012921,St Leonards North - 06,61000,72000,77650,81250,78800,64500,64250,75000,86500,71500,57750,64000,73000,96000,86500,101000,71750,100500,86775
http://statistics.gov.scot/id/statistical-geography/S01012922,St Leonards North - 07,81075,74000,78250,90000,116000,120000,180497.5,206245,168000,160000,85375,106500,125000,119559.5,165000,145250,131000,136500,165000
http://statistics.gov.scot/id/statistical-geography/S01012923,St Leonards South - 01,56628,58000,78750,92025,104995,87000,80000,67497.5,68500,110500,102000,75000,92000,109000,105000,110025,111500,110755.5,85000
http://statistics.gov.scot/id/statistical-geography/S01012924,St Leonards South - 02,50997.5,59500,83914.5,87500,79000,109250,99995,0,80000,68000,90000,79000,98997.5,52000,100000,93500,135000,115000,155000
http://statistics.gov.scot/id/statistical-geography/S01012925,St Leonards South - 03,110775,0,89000,172250,0,0,108750,0,98000,116250,0,165000,150000,0,174275,72750,162500,185000,216750
http://statistics.gov.scot/id/statistical-geography/S01012926,St Leonards South - 04,55000,74000,77250,95500,95000,80000,0,65000,0,55000,57000,62600,68000,78250,76000,80000,69000,80000,83375
http://statistics.gov.scot/id/statistical-geography/S01012927,St Leonards South - 05,52750,66000,75000,87000,86000,92000,61750,0,53500,86000,85150,103500,95200,121875,100000,98000,137500,80000,130000
http://statistics.gov.scot/id/statistical-geography/S01012928,St Leonards South - 06,80080,81061.5,120000,144997.5,105250,148950,187300,138000,128500,122472.5,98500,175000,124500,131081.5,127500,130000,131000,130000,157500
http://statistics.gov.scot/id/statistical-geography/S01012929,St Leonards South - 07,75000,82000,88500,91750,89995,0,110000,86000,98025,98000,61750,99000,93500,115250,117000,92000,81500,125050,152770
http://statistics.gov.scot/id/statistical-geography/S01009706,St Monans East and Abercrombie,102500,121500,163000,178500,187500,135000,127500,164500,125000,148000,166250,165000,169000,152500,151000,190000,121500,259835,245000
http://statistics.gov.scot/id/statistical-geography/S01009705,St Monans West,67500,105558,125000,116500,104577.5,123000,130000,127500,111820,129100,107250,126250,123000,127000,125000,130000,145000,173500,195000
http://statistics.gov.scot/id/statistical-geography/S01008384,Stamperland - 01,135000,145155,140000,167000,163200,138500,177000,140000,148500,158000,167151,162000,159400,178555,185250,180000,194126,281125,244200
http://statistics.gov.scot/id/statistical-geography/S01008385,Stamperland - 02,244500,248000,249300,271252.5,0,0,290140,262000,249999,290000,278000,0,348750,419250,363175,350850,0,430700,0
http://statistics.gov.scot/id/statistical-geography/S01008386,Stamperland - 03,125000,132000,135088.5,156000,150000,127000,147500,150000,145250,128500,190030,170000,176750,165000,178250,221811,204100,230000,228778
http://statistics.gov.scot/id/statistical-geography/S01008387,Stamperland - 04,121150,124000,135000,158000,152500,137500,135000,132500,142500,135000,145525,161000,155000,182500,172550,180000,195000,190000,217550
http://statistics.gov.scot/id/statistical-geography/S01008388,Stamperland - 05,112100,122500,125000,144250,160000,133000,120475,125000,133000,138250,151000,140000,160000,170000,165000,188125,170000,207702,223125
http://statistics.gov.scot/id/statistical-geography/S01011435,Stane - 01,107000,113250,114598.25,117000,120000,129950,106400,105000,0,82500,77000,90000,115000,130000,129544,138000,185000,160000,205000
http://statistics.gov.scot/id/statistical-geography/S01011436,Stane - 02,21000,48500,34100,67500,0,39600,0,71000,0,0,45000,51000,53000,52000,56500,52250,71500,90000,95000
http://statistics.gov.scot/id/statistical-geography/S01011437,Stane - 03,35150,40500,41500,45000,61000,38000,0,0,55000,0,0,51250,46875,50000,55000,83500,75000,77500,106500
http://statistics.gov.scot/id/statistical-geography/S01011438,Stane - 04,0,41000,28080,0,55000,"",0,"",52000,0,"",0,65000,0,0,0,80000,0,0
http://statistics.gov.scot/id/statistical-geography/S01011995,Stanley and Murthly - 01,90777.5,167500,238000,234950,254974.5,215000,238000,200000,240000,237500,194000,220000,189500,180000,220500,199000,241608.5,262500,240000
http://statistics.gov.scot/id/statistical-geography/S01011996,Stanley and Murthly - 02,90000,71000,140000,99500,192000,0,147000,0,116000,169500,142750,0,157000,140499.5,149790,135000,181000,237475,159500
http://statistics.gov.scot/id/statistical-geography/S01011997,Stanley and Murthly - 03,71775,77750,117500,95000,118500,97500,109000,130000,115000,94500,124000,117500,118000,128500,120000,131500,122500,177500,180000
http://statistics.gov.scot/id/statistical-geography/S01011998,Stanley and Murthly - 04,183000,254000,329000,320000,249500,239975,327500,219000,287500,294000,284000,290000,220000,245750,316000,243000,245000,278872,495000
http://statistics.gov.scot/id/statistical-geography/S01011999,Stanley and Murthly - 05,67304,110000,160500,239000,157500,120000,155580.5,154950,142500,119000,245000,241250,125500,178500,145050,273500,120750,173750,233750
http://statistics.gov.scot/id/statistical-geography/S01012000,Stanley and Murthly - 06,70000,139125,155500,136750,154000,0,127500,131250,0,167000,145000,151975,174425,135000,143000,156750,185000,215000,285500
http://statistics.gov.scot/id/statistical-geography/S01012001,Stanley and Murthly - 07,70500,89000,107500,150000,108255,118500,125000,132600,120500,120000,119000,173500,183000,149250,200000,150000,150125,180250,198000
http://statistics.gov.scot/id/statistical-geography/S01009611,Star and Kirkforthar,135300,171000,174250,218500,183000,216000,0,0,220000,212000,155000,246250,246500,222500,225000,218000,325000,217550,251000
http://statistics.gov.scot/id/statistical-geography/S01008473,Stenhouse and Saughton Mains - 01,67000,88500,95000,106050,105500,0,91750,0,75059.5,104000,97500,94250,105105,105000,109375,103500,160000,100000,149000
http://statistics.gov.scot/id/statistical-geography/S01008474,Stenhouse and Saughton Mains - 02,70000,72000,75750,104050,107000,98000,72625,63750,88000,0,72000,82000,98500,92000,110000,113150,116000,125000,124000
http://statistics.gov.scot/id/statistical-geography/S01008475,Stenhouse and Saughton Mains - 03,82130,89995,106000,125000,131500,98777.5,106000,105000,91000,80885,103500,115000,120000,121000,140050,147277.5,142019,160500,169000
http://statistics.gov.scot/id/statistical-geography/S01008476,Stenhouse and Saughton Mains - 04,88750,91200,110074,120358,125000,119000,109000,99995,93500,90000,96250,96000,112500,126000,129747.5,141000,140000,153000,160000
http://statistics.gov.scot/id/statistical-geography/S01008477,Stenhouse and Saughton Mains - 05,82250,92500,106000,120000,122500,110000,0,108000,90000,91995,108500,109500,125000,124420,140000,138177.5,149975.5,150000,170000
http://statistics.gov.scot/id/statistical-geography/S01008478,Stenhouse and Saughton Mains - 06,85000,99000,167500,170375,132075,127000,114500,115000,86000,124500,129250,120000,137500,137000,152513.5,162000,170000,166800,182350
http://statistics.gov.scot/id/statistical-geography/S01008479,Stenhouse and Saughton Mains - 07,87500,99000,112000,128860.5,125000,104997.5,115000,109500,102500,110000,114000,116000,120000,131750,141759.5,144750,150500,157000,167500
http://statistics.gov.scot/id/statistical-geography/S01008480,Stenhouse and Saughton Mains - 08,116750,133000,135000,144021.5,148250,137500,141500,0,105750,125000,120750,135500,150300,155000,156500,168000,178500,176250,188500
http://statistics.gov.scot/id/statistical-geography/S01009108,Stenhousemuir - Antonshill - 01,97000,110000,128750,103500,153000,171997.5,205000,205000,117500,150000,136136,133450,150000,160000,97500,179000,175000,110100,164350
http://statistics.gov.scot/id/statistical-geography/S01009109,Stenhousemuir - Antonshill - 02,95789.5,100000,125000,152000,168000,0,140000,0,0,112000,157000,137500,195000,127500,147250,175000,0,263500,185000
http://statistics.gov.scot/id/statistical-geography/S01009110,Stenhousemuir - Antonshill - 03,64250,71750,87000,97000,100250,0,95000,93000,97500,104000,100000,95000,95000,103000,90000,115000,128000,0,145000
http://statistics.gov.scot/id/statistical-geography/S01009111,Stenhousemuir - Antonshill - 04,59500,85000,83500,105000,100000,125500,105000,108625,72500,121500,115000,87500,110000,99000,115000,134000,122000,130500,127000
http://statistics.gov.scot/id/statistical-geography/S01009112,Stenhousemuir - Antonshill - 05,122000,111000,133000,175600,150000,136025,0,136750,127500,0,142000,131151,151500,135000,166750,145000,170000,195500,0
http://statistics.gov.scot/id/statistical-geography/S01009103,Stenhousemuir East - 01,105000,115475,125000,143000,147000,0,0,115750,0,110000,123000,135000,0,0,157200,183000,173874.5,205000,220000
http://statistics.gov.scot/id/statistical-geography/S01009104,Stenhousemuir East - 02,53250,72000,84000,103000,87000,80000,80500,82500,93000,82500,90000,86063.5,93500,91500,105000,0,89125,0,170083.5
http://statistics.gov.scot/id/statistical-geography/S01009105,Stenhousemuir East - 03,79000,93000,106000,109772.5,105000,80000,125000,127000,92500,111500,100000,116000,122000,106266.5,134500,149000,149000,182505.5,146000
http://statistics.gov.scot/id/statistical-geography/S01009106,Stenhousemuir East - 04,55605,70000,84000,105000,103950,94407,86750,103000,80000,81000,85500,92500,87000,100500,107050,114562.5,115000,133250,138000
http://statistics.gov.scot/id/statistical-geography/S01009107,Stenhousemuir East - 05,125537.5,112500,145000,150000,138500,135000,145500,160000,119250,127475,143501,95225,125000,144000,147000,167000,218250,217560,236000
http://statistics.gov.scot/id/statistical-geography/S01009099,Stenhousemuir West - 01,58503.5,85000,95625,83000,104500,122500,100000,89950,101000,85000,120000,123000,96000,102500,108000,130000,138000,110000,160000
http://statistics.gov.scot/id/statistical-geography/S01009100,Stenhousemuir West - 02,40000,60000,75000,95595,108000,65000,64375,77000,63750,77000,65000,77500,77500,75000,69500,85000,85000,120000,107274.5
http://statistics.gov.scot/id/statistical-geography/S01009101,Stenhousemuir West - 03,21385,67000,99750,92000,0,28350,102000,0,76120,80000,104975,88635,94000,98840.5,119000,125750,134129.5,147000,141685
http://statistics.gov.scot/id/statistical-geography/S01009102,Stenhousemuir West - 04,59999,37400,62500,55000,66458.5,70000,0,0,0,62000,66000,0,0,95000,0,113000,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01009578,Stenton Central,61000,65750,78000,89057,84000,84000,80000,61500,92000,82000,50685,83250,88450,93000,85000,105000,95000,108250,115000
http://statistics.gov.scot/id/statistical-geography/S01009575,Stenton North,56000,65100,82000,95000,88000,78747.5,0,0,0,0,75500,0,95000,88000,88500,0,108000,102875,0
http://statistics.gov.scot/id/statistical-geography/S01011701,Stepps - 01,240000,220000,135000,160000,206000,149950,219000,125000,172500,182500,130000,190000,143000,165250,144799,255000,150000,157500,179000
http://statistics.gov.scot/id/statistical-geography/S01011702,Stepps - 02,51330,118000,110000,137997.5,0,130000,135555,127500,138875,136000,120600,130000,147251,132783,174000,210000,115000,180000,180000
http://statistics.gov.scot/id/statistical-geography/S01011703,Stepps - 03,164071.5,143800,165500,138000,178125,242500,208750,180000,0,250000,187545,190000,210000,215200,226995,257495,282995,274697.5,289500
http://statistics.gov.scot/id/statistical-geography/S01011233,Stevenston Ardeer - 01,34312.5,67100,61997.5,83000,74500,0,0,212495,194495,199995,182500,183972.5,191495,162995,186995,197500,178100,237500,205025
http://statistics.gov.scot/id/statistical-geography/S01011234,Stevenston Ardeer - 02,25750,31500,45000,86000,116000,120000,80750,90000,71000,99475,65000,66000,80650,61250,71127.5,70500,106550,130000,106500
http://statistics.gov.scot/id/statistical-geography/S01011235,Stevenston Ardeer - 03,28750,29500,68137.5,56000,60620,0,0,0,55000,58000,42000,0,0,30000,84000,53500,0,70000,54000
http://statistics.gov.scot/id/statistical-geography/S01011236,Stevenston Ardeer - 04,40100,64875,62750,72750,79500,0,0,59995,59000,62560,72000,0,50000,68000,62000,65000,41000,65000,39999
http://statistics.gov.scot/id/statistical-geography/S01011272,Stevenston Hayocks - 01,33200,49000,62000,67000,69875,54000,62000,42750,46000,0,54500,46250,43750,47000,55000,54500,58000,61500,70000
